,Time,radialDistance,heliographicLatitude,heliographicLongitude,BR,BT,BN,B,VR,VT,VN,protonSpeed,flowTheta,flowlon,protonDensity,protonTemp,B_is_NaN,Speed_is_NaN
2342,2018-04-08T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2343,2018-04-08T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2344,2018-04-08T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2345,2018-04-08T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2346,2018-04-08T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2347,2018-04-08T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2348,2018-04-08T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2349,2018-04-08T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2350,2018-04-08T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2351,2018-04-08T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2352,2018-04-09T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2353,2018-04-09T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2354,2018-04-09T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2355,2018-04-09T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2356,2018-04-09T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2357,2018-04-09T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2358,2018-04-09T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2359,2018-04-09T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2360,2018-04-09T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2361,2018-04-09T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2362,2018-04-09T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2363,2018-04-09T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2364,2018-04-09T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2365,2018-04-09T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2366,2018-04-09T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2367,2018-04-09T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2368,2018-04-09T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2369,2018-04-09T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2370,2018-04-09T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2371,2018-04-09T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2372,2018-04-09T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2373,2018-04-09T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2374,2018-04-09T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2375,2018-04-09T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2376,2018-04-10T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2377,2018-04-10T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2378,2018-04-10T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2379,2018-04-10T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2380,2018-04-10T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2381,2018-04-10T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2382,2018-04-10T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2383,2018-04-10T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2384,2018-04-10T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2385,2018-04-10T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2386,2018-04-10T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2387,2018-04-10T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2388,2018-04-10T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2389,2018-04-10T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2390,2018-04-10T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2391,2018-04-10T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2392,2018-04-10T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2393,2018-04-10T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2394,2018-04-10T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2395,2018-04-10T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2396,2018-04-10T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2397,2018-04-10T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2398,2018-04-10T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2399,2018-04-10T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2400,2018-04-11T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2401,2018-04-11T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2402,2018-04-11T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2403,2018-04-11T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2404,2018-04-11T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2405,2018-04-11T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2406,2018-04-11T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2407,2018-04-11T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2408,2018-04-11T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2409,2018-04-11T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2410,2018-04-11T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2411,2018-04-11T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2412,2018-04-11T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2413,2018-04-11T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2414,2018-04-11T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2415,2018-04-11T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2416,2018-04-11T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2417,2018-04-11T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2418,2018-04-11T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2419,2018-04-11T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2420,2018-04-11T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2421,2018-04-11T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2422,2018-04-11T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2423,2018-04-11T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2424,2018-04-12T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2425,2018-04-12T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2426,2018-04-12T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2427,2018-04-12T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2428,2018-04-12T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2429,2018-04-12T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2430,2018-04-12T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2431,2018-04-12T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2432,2018-04-12T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2433,2018-04-12T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2434,2018-04-12T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2435,2018-04-12T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2436,2018-04-12T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2437,2018-04-12T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2438,2018-04-12T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2439,2018-04-12T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2440,2018-04-12T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2441,2018-04-12T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2442,2018-04-12T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2443,2018-04-12T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2444,2018-04-12T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2445,2018-04-12T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2446,2018-04-12T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2447,2018-04-12T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2448,2018-04-13T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2449,2018-04-13T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2450,2018-04-13T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2451,2018-04-13T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2452,2018-04-13T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2453,2018-04-13T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2454,2018-04-13T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2455,2018-04-13T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2456,2018-04-13T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2457,2018-04-13T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2458,2018-04-13T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2459,2018-04-13T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2460,2018-04-13T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2461,2018-04-13T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2462,2018-04-13T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2463,2018-04-13T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2464,2018-04-13T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2465,2018-04-13T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2466,2018-04-13T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2467,2018-04-13T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2468,2018-04-13T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2469,2018-04-13T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2470,2018-04-13T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2471,2018-04-13T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2472,2018-04-14T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2473,2018-04-14T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2474,2018-04-14T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2475,2018-04-14T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2476,2018-04-14T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2477,2018-04-14T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2478,2018-04-14T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2479,2018-04-14T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2480,2018-04-14T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2481,2018-04-14T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2482,2018-04-14T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2483,2018-04-14T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2484,2018-04-14T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2485,2018-04-14T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2486,2018-04-14T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2487,2018-04-14T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2488,2018-04-14T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2489,2018-04-14T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2490,2018-04-14T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2491,2018-04-14T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2492,2018-04-14T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2493,2018-04-14T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2494,2018-04-14T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2495,2018-04-14T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2496,2018-04-15T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2497,2018-04-15T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2498,2018-04-15T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2499,2018-04-15T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2500,2018-04-15T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2501,2018-04-15T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2502,2018-04-15T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2503,2018-04-15T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2504,2018-04-15T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2505,2018-04-15T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2506,2018-04-15T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2507,2018-04-15T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2508,2018-04-15T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2509,2018-04-15T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2510,2018-04-15T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2511,2018-04-15T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2512,2018-04-15T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2513,2018-04-15T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2514,2018-04-15T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2515,2018-04-15T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2516,2018-04-15T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2517,2018-04-15T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2518,2018-04-15T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2519,2018-04-15T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2520,2018-04-16T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2521,2018-04-16T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2522,2018-04-16T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2523,2018-04-16T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2524,2018-04-16T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2525,2018-04-16T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2526,2018-04-16T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2527,2018-04-16T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2528,2018-04-16T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2529,2018-04-16T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2530,2018-04-16T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2531,2018-04-16T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2532,2018-04-16T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2533,2018-04-16T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2534,2018-04-16T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2535,2018-04-16T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2536,2018-04-16T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2537,2018-04-16T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2538,2018-04-16T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2539,2018-04-16T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2540,2018-04-16T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2541,2018-04-16T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2542,2018-04-16T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2543,2018-04-16T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2544,2018-04-17T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2545,2018-04-17T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2546,2018-04-17T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2547,2018-04-17T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2548,2018-04-17T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2549,2018-04-17T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2550,2018-04-17T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2551,2018-04-17T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2552,2018-04-17T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2553,2018-04-17T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2554,2018-04-17T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2555,2018-04-17T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2556,2018-04-17T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2557,2018-04-17T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2558,2018-04-17T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2559,2018-04-17T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2560,2018-04-17T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2561,2018-04-17T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2562,2018-04-17T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2563,2018-04-17T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2564,2018-04-17T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2565,2018-04-17T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2566,2018-04-17T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2567,2018-04-17T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2568,2018-04-18T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2569,2018-04-18T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2570,2018-04-18T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2571,2018-04-18T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2572,2018-04-18T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2573,2018-04-18T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2574,2018-04-18T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2575,2018-04-18T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2576,2018-04-18T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2577,2018-04-18T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2578,2018-04-18T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2579,2018-04-18T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2580,2018-04-18T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2581,2018-04-18T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2582,2018-04-18T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2583,2018-04-18T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2584,2018-04-18T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2585,2018-04-18T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2586,2018-04-18T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2587,2018-04-18T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2588,2018-04-18T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2589,2018-04-18T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2590,2018-04-18T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2591,2018-04-18T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2592,2018-04-19T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2593,2018-04-19T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2594,2018-04-19T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2595,2018-04-19T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2596,2018-04-19T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2597,2018-04-19T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2598,2018-04-19T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2599,2018-04-19T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2600,2018-04-19T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2601,2018-04-19T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2602,2018-04-19T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2603,2018-04-19T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2604,2018-04-19T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2605,2018-04-19T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2606,2018-04-19T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2607,2018-04-19T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2608,2018-04-19T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2609,2018-04-19T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2610,2018-04-19T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2611,2018-04-19T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2612,2018-04-19T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2613,2018-04-19T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2614,2018-04-19T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2615,2018-04-19T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2616,2018-04-20T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2617,2018-04-20T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2618,2018-04-20T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2619,2018-04-20T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2620,2018-04-20T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2621,2018-04-20T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2622,2018-04-20T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2623,2018-04-20T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2624,2018-04-20T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2625,2018-04-20T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2626,2018-04-20T10:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2627,2018-04-20T11:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2628,2018-04-20T12:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2629,2018-04-20T13:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2630,2018-04-20T14:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2631,2018-04-20T15:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2632,2018-04-20T16:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2633,2018-04-20T17:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2634,2018-04-20T18:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2635,2018-04-20T19:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2636,2018-04-20T20:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2637,2018-04-20T21:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2638,2018-04-20T22:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2639,2018-04-20T23:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2640,2018-04-21T00:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2641,2018-04-21T01:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2642,2018-04-21T02:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2643,2018-04-21T03:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2644,2018-04-21T04:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2645,2018-04-21T05:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2646,2018-04-21T06:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2647,2018-04-21T07:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2648,2018-04-21T08:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
2649,2018-04-21T09:00:00.000Z,,,,,,,6.9,,,,317.5,,,,,1,1
